,userID,ISBN,bookRating,bookTitle,totalRatingCount,Location
16768,88738,446609404,0,Cradle and All,265,"harpers ferry, west virginia, usa"
16769,92810,446609404,8,Cradle and All,265,"manistee, michigan, usa"
16770,94723,446609404,7,Cradle and All,265,"porter, texas, usa"
16771,95316,446609404,7,Cradle and All,265,"fredericton, new brunswick, canada"
16772,100264,446609404,0,Cradle and All,265,"brunswick, ohio, usa"
16773,101876,446609404,8,Cradle and All,265,"nicholasville, kentucky, usa"
16774,102967,446609404,0,Cradle and All,265,"olympia, washington, usa"
16775,104211,446609404,7,Cradle and All,265,"chattanooga, tennessee, usa"
16776,105058,446609404,8,Cradle and All,265,"north york, ontario, canada"
16777,106056,446609404,6,Cradle and All,265,"sidney, nebraska, usa"
16778,112001,446609404,0,Cradle and All,265,"barren springs, virginia, usa"
16779,114414,446609404,0,Cradle and All,265,"edinburg, texas, usa"
16780,115120,446609404,0,Cradle and All,265,"sherman oaks, california, usa"
16781,119326,446609404,0,Cradle and All,265,"birmingham, alabama, usa"
16782,119575,446609404,6,Cradle and All,265,"north vancouver, british columbia, canada"
16783,120396,446609404,10,Cradle and All,265,"boyce, virginia, usa"
16784,123790,446609404,0,Cradle and All,265,"mount vernon, new york, usa"
16785,123981,446609404,9,Cradle and All,265,"phoenix, arizona, usa"
16786,124487,446609404,0,Cradle and All,265,"ramah, new mexico, usa"
16787,124942,446609404,0,Cradle and All,265,"olympia, washington, usa"
16788,125519,446609404,10,Cradle and All,265,"irvine, california, usa"
16789,126726,446609404,0,Cradle and All,265,"stone mountain, georgia, usa"
16790,127245,446609404,0,Cradle and All,265,"yukon, oklahoma, usa"
16791,128732,446609404,0,Cradle and All,265,"north dighton, massachusetts, usa"
16792,132971,446609404,6,Cradle and All,265,"calgary, alberta, canada"
16793,133416,446609404,0,Cradle and All,265,"jacksons point, ontario, canada"
16794,133872,446609404,0,Cradle and All,265,"sevierville, tennessee, usa"
16795,135149,446609404,6,Cradle and All,265,"ft. pierce, florida, usa"
16796,136252,446609404,0,Cradle and All,265,"santa fe, new mexico, usa"
16797,140133,446609404,7,Cradle and All,265,"fort worth, texas, usa"
16798,141710,446609404,0,Cradle and All,265,"omaha, nebraska, usa"
16799,141902,446609404,0,Cradle and All,265,"newport news, virginia, usa"
16800,142584,446609404,7,Cradle and All,265,"hot springs, arkansas, usa"
16801,144531,446609404,0,Cradle and All,265,"pleasanton, california, usa"
16802,147847,446609404,0,Cradle and All,265,"greenville, illinois, usa"
16803,153662,446609404,0,Cradle and All,265,"ft. stewart, georgia, usa"
16804,154469,446609404,10,Cradle and All,265,"trois-rivières ouest, quebec, canada"
16805,156150,446609404,0,Cradle and All,265,"howell, new jersey, usa"
16806,158043,446609404,8,Cradle and All,265,"pasadena, california, usa"
16807,167471,446609404,0,Cradle and All,265,"milton, ontario, canada"
16808,169400,446609404,6,Cradle and All,265,"grand junction, colorado, usa"
16809,175003,446609404,0,Cradle and All,265,"round rock, texas, usa"
16810,175517,446609404,0,Cradle and All,265,"brookline, massachusetts, usa"
16811,178667,446609404,0,Cradle and All,265,"freehold, new jersey, usa"
16812,183101,446609404,0,Cradle and All,265,"kingsport, tennessee, usa"
16813,185233,446609404,0,Cradle and All,265,"winnemucca, nevada, usa"
16814,186570,446609404,0,Cradle and All,265,"rantoul, illinois, usa"
16815,186841,446609404,8,Cradle and All,265,"pelham, alabama, usa"
16816,187624,446609404,0,Cradle and All,265,"mountlake terrace, washington, usa"
16817,187915,446609404,0,Cradle and All,265,"herkimer, new york, usa"
16818,190033,446609404,0,Cradle and All,265,"olympia, washington, usa"
16819,191913,446609404,0,Cradle and All,265,"portland, oregon, usa"
16820,192176,446609404,0,Cradle and All,265,"portland, oregon, usa"
16821,199016,446609404,10,Cradle and All,265,"laporte, texas, usa"
16822,199318,446609404,8,Cradle and All,265,"sutton, massachusetts, usa"
16823,199515,446609404,0,Cradle and All,265,"la cienega, new mexico, usa"
16824,206534,446609404,0,Cradle and All,265,"evanston, illinois, usa"
16825,207721,446609404,0,Cradle and All,265,"mississauga, ontario, canada"
16826,208897,446609404,10,Cradle and All,265,"awattukkee foothills, arizona, usa"
16827,210223,446609404,6,Cradle and All,265,"chicago, illinois, usa"
16828,213531,446609404,7,Cradle and All,265,"bolingbrook, illinois, usa"
16829,215693,446609404,0,Cradle and All,265,"worcester, massachusetts, usa"
16830,221445,446609404,0,Cradle and All,265,"portland, oregon, usa"
16831,224809,446609404,0,Cradle and All,265,"nashua, new hampshire, usa"
16832,225810,446609404,0,Cradle and All,265,"el cajon, california, usa"
16833,230249,446609404,0,Cradle and All,265,"glen rock, pennsylvania, usa"
16834,232945,446609404,0,Cradle and All,265,"newport, rhode island, usa"
16835,234828,446609404,0,Cradle and All,265,"fairbanks, alaska, usa"
16836,241441,446609404,0,Cradle and All,265,"halifax, pennsylvania, usa"
16837,241503,446609404,5,Cradle and All,265,"la crosse, wisconsin, usa"
16838,242299,446609404,0,Cradle and All,265,"orlando, florida, usa"
16839,243851,446609404,9,Cradle and All,265,"baltimore, maryland, usa"
16840,246513,446609404,0,Cradle and All,265,"virginia beach, virginia, usa"
16841,247423,446609404,8,Cradle and All,265,"morgan hill, california, usa"
16842,247752,446609404,0,Cradle and All,265,"wake forest, north carolina, usa"
16843,249111,446609404,9,Cradle and All,265,"calgary, alberta, canada"
16844,252071,446609404,0,Cradle and All,265,"catawba, wisconsin, usa"
16845,252767,446609404,0,Cradle and All,265,"exton, pennsylvania, usa"
16846,253871,446609404,8,Cradle and All,265,"mechanicsville, maryland, usa"
16847,258534,446609404,10,Cradle and All,265,"mcqueeney, texas, usa"
16848,260897,446609404,5,Cradle and All,265,"chicago, illinois, usa"
16849,261829,446609404,0,Cradle and All,265,"fpo, ap, usa"
16850,263460,446609404,0,Cradle and All,265,"tampa, florida, usa"
16851,263877,446609404,0,Cradle and All,265,"victoria, british columbia, canada"
16852,265115,446609404,10,Cradle and All,265,"vista, california, usa"
16853,265313,446609404,0,Cradle and All,265,"morrisville, north carolina, usa"
16854,265626,446609404,0,Cradle and All,265,"la crosse, wisconsin, usa"
16855,274308,446609404,0,Cradle and All,265,"delray beach, florida, usa"
16856,274549,446609404,6,Cradle and All,265,"san diego, california, usa"
16857,277170,446610038,0,1st to Die: A Novel,509,"pasadena, california, usa"
16858,278019,446610038,0,1st to Die: A Novel,509,"chateauguay, quebec, canada"
16859,278535,446610038,10,1st to Die: A Novel,509,"oshkosh, wisconsin, usa"
16860,1436,446610038,0,1st to Die: A Novel,509,"sault ste. marie, ontario, canada"
16861,6074,446610038,8,1st to Die: A Novel,509,"mt. juliet, tennessee, usa"
16862,6543,446610038,9,1st to Die: A Novel,509,"strafford, missouri, usa"
16863,7930,446610038,0,1st to Die: A Novel,509,"vancouver, british columbia, canada"
16864,8253,446610038,0,1st to Die: A Novel,509,"tulsa, oklahoma, usa"
16865,8672,446610038,0,1st to Die: A Novel,509,"manassas, virginia, usa"
16866,8936,446610038,0,1st to Die: A Novel,509,"elizabeth city, north carolina, usa"
16867,9178,446610038,8,1st to Die: A Novel,509,"fremont, california, usa"
16868,9417,446610038,7,1st to Die: A Novel,509,"whitby, ontario, canada"
16869,9454,446610038,0,1st to Die: A Novel,509,"reno, nevada, usa"
16870,9492,446610038,10,1st to Die: A Novel,509,"gainesville, florida, usa"
16871,9908,446610038,0,1st to Die: A Novel,509,"woodstock, georgia, usa"
16872,10314,446610038,0,1st to Die: A Novel,509,"beaverton, oregon, usa"
16873,14521,446610038,0,1st to Die: A Novel,509,"providence, rhode island, usa"
16874,15853,446610038,0,1st to Die: A Novel,509,"radnor, pennsylvania, usa"
16875,16795,446610038,9,1st to Die: A Novel,509,"mechanicsville, maryland, usa"
16876,16949,446610038,0,1st to Die: A Novel,509,"cadillac, michigan, usa"
16877,17229,446610038,8,1st to Die: A Novel,509,"boston, massachusetts, usa"
16878,19711,446610038,0,1st to Die: A Novel,509,"katy, texas, usa"
16879,20115,446610038,0,1st to Die: A Novel,509,"lansdale, pennsylvania, usa"
16880,20336,446610038,0,1st to Die: A Novel,509,"ballston spa, new york, usa"
16881,20445,446610038,6,1st to Die: A Novel,509,"duluth, minnesota, usa"
16882,21014,446610038,0,1st to Die: A Novel,509,"fresno, california, usa"
16883,23768,446610038,0,1st to Die: A Novel,509,"st. louis, missouri, usa"
16884,26544,446610038,0,1st to Die: A Novel,509,"woodbridge, virginia, usa"
16885,26831,446610038,0,1st to Die: A Novel,509,"manchester, kentucky, usa"
16886,27399,446610038,7,1st to Die: A Novel,509,"st. augustine, florida, usa"
16887,27472,446610038,8,1st to Die: A Novel,509,"bountiful, utah, usa"
16888,27551,446610038,0,1st to Die: A Novel,509,"apache junction, arizona, usa"
16889,28899,446610038,9,1st to Die: A Novel,509,"st. matthews, south carolina, usa"
16890,29209,446610038,5,1st to Die: A Novel,509,"boca raton, florida, usa"
16891,30276,446610038,8,1st to Die: A Novel,509,"wildwood, new jersey, usa"
16892,30972,446610038,0,1st to Die: A Novel,509,"columbiana, alabama, usa"
16893,31315,446610038,0,1st to Die: A Novel,509,"henryville, indiana, usa"
16894,32773,446610038,0,1st to Die: A Novel,509,"olathe, kansas, usa"
16895,32802,446610038,5,1st to Die: A Novel,509,"courtenay, british columbia, canada"
16896,33124,446610038,8,1st to Die: A Novel,509,"london, ontario, canada"
16897,33974,446610038,0,1st to Die: A Novel,509,"barnhart, missouri, usa"
16898,35050,446610038,0,1st to Die: A Novel,509,"west columbia, south carolina, usa"
16899,35532,446610038,4,1st to Die: A Novel,509,"dallas, texas, usa"
16900,35859,446610038,7,1st to Die: A Novel,509,"duluth, minnesota, usa"
16901,37377,446610038,9,1st to Die: A Novel,509,"darien, wisconsin, usa"
16902,37874,446610038,7,1st to Die: A Novel,509,"williamsburg, virginia, usa"
16903,38023,446610038,0,1st to Die: A Novel,509,"hayward, california, usa"
16904,38624,446610038,0,1st to Die: A Novel,509,"calgary, alberta, canada"
16905,39773,446610038,0,1st to Die: A Novel,509,"miami, florida, usa"
16906,40205,446610038,5,1st to Die: A Novel,509,"houston, texas, usa"
16907,41781,446610038,5,1st to Die: A Novel,509,"clinton twp., michigan, usa"
16908,42247,446610038,0,1st to Die: A Novel,509,"altoona, pennsylvania, usa"
16909,43021,446610038,0,1st to Die: A Novel,509,"carbondale, illinois, usa"
16910,43246,446610038,9,1st to Die: A Novel,509,"toronto, ontario, canada"
16911,43626,446610038,7,1st to Die: A Novel,509,"matamoras, pennsylvania, usa"
16912,45284,446610038,9,1st to Die: A Novel,509,"somerset, california, usa"
16913,45315,446610038,0,1st to Die: A Novel,509,"ada, michigan, usa"
16914,46417,446610038,7,1st to Die: A Novel,509,"plano, texas, usa"
16915,48732,446610038,9,1st to Die: A Novel,509,"ogdensburg, new york, usa"
16916,50784,446610038,9,1st to Die: A Novel,509,"ottawa, ontario, canada"
16917,51207,446610038,10,1st to Die: A Novel,509,"mountain city, tennessee, usa"
16918,51440,446610038,0,1st to Die: A Novel,509,"buffalo, minnesota, usa"
16919,51450,446610038,10,1st to Die: A Novel,509,"lawrenceville, georgia, usa"
16920,51571,446610038,0,1st to Die: A Novel,509,"phoenix, arizona, usa"
16921,52159,446610038,9,1st to Die: A Novel,509,"richmond, california, usa"
16922,52853,446610038,0,1st to Die: A Novel,509,"yuba city, california, usa"
16923,53174,446610038,0,1st to Die: A Novel,509,"orlando, florida, usa"
16924,53220,446610038,10,1st to Die: A Novel,509,"fullerton, california, usa"
16925,53537,446610038,0,1st to Die: A Novel,509,"richmond, indiana, usa"
16926,55187,446610038,10,1st to Die: A Novel,509,"torrance, california, usa"
16927,55487,446610038,7,1st to Die: A Novel,509,"clearwater, florida, usa"
16928,55492,446610038,0,1st to Die: A Novel,509,"antioch, illinois, usa"
16929,55548,446610038,0,1st to Die: A Novel,509,"chamblee, georgia, usa"
16930,55734,446610038,0,1st to Die: A Novel,509,"calgary, alberta, canada"
16931,55858,446610038,0,1st to Die: A Novel,509,"dartmouth, nova scotia, canada"
16932,57833,446610038,9,1st to Die: A Novel,509,"minneapolis, minnesota, usa"
16933,58224,446610038,9,1st to Die: A Novel,509,"lake park, georgia, usa"
16934,59172,446610038,0,1st to Die: A Novel,509,"owen sound, ontario, canada"
16935,59189,446610038,0,1st to Die: A Novel,509,"houston, texas, usa"
16936,59390,446610038,0,1st to Die: A Novel,509,"uniontown, pennsylvania, usa"
16937,62542,446610038,8,1st to Die: A Novel,509,"cudahy, wisconsin, usa"
16938,63394,446610038,0,1st to Die: A Novel,509,"eufaula, alabama, usa"
16939,63993,446610038,0,1st to Die: A Novel,509,"peru, illinois, usa"
16940,66385,446610038,0,1st to Die: A Novel,509,"round rock, texas, usa"
16941,66591,446610038,0,1st to Die: A Novel,509,"austin, tx, usa"
16942,67288,446610038,8,1st to Die: A Novel,509,"monroe, washington, usa"
16943,67840,446610038,0,1st to Die: A Novel,509,"houston, texas, usa"
16944,68568,446610038,0,1st to Die: A Novel,509,"lewes, delaware, usa"
16945,69232,446610038,0,1st to Die: A Novel,509,"mooresville, north carolina, usa"
16946,69355,446610038,0,1st to Die: A Novel,509,"syracuse, new york, usa"
16947,69389,446610038,8,1st to Die: A Novel,509,"nebraska city, nebraska, usa"
16948,69512,446610038,10,1st to Die: A Novel,509,"costa mesa, california, usa"
16949,70065,446610038,0,1st to Die: A Novel,509,"winnipeg, manitoba, canada"
16950,70414,446610038,7,1st to Die: A Novel,509,"franktown, colorado, usa"
16951,75825,446610038,9,1st to Die: A Novel,509,"turlock, california, usa"
16952,76352,446610038,0,1st to Die: A Novel,509,"olympia, washington, usa"
16953,76483,446610038,0,1st to Die: A Novel,509,"orange park, florida, usa"
16954,77480,446610038,8,1st to Die: A Novel,509,"gig harbor, washington, usa"
16955,77856,446610038,8,1st to Die: A Novel,509,"tucson, arizona, usa"
16956,78834,446610038,0,1st to Die: A Novel,509,"honolulu, hawaii, usa"
16957,79186,446610038,0,1st to Die: A Novel,509,"fairbanks, alaska, usa"
16958,81045,446610038,0,1st to Die: A Novel,509,"tigard, oregon, usa"
16959,81216,446610038,8,1st to Die: A Novel,509,"lake jackson, texas, usa"
16960,81674,446610038,5,1st to Die: A Novel,509,"carver, minnesota, usa"
16961,82497,446610038,8,1st to Die: A Novel,509,"yulee, florida, usa"
16962,83287,446610038,10,1st to Die: A Novel,509,"tulsa, oklahoma, usa"
16963,84024,446610038,9,1st to Die: A Novel,509,"abilene, texas, usa"
16964,85656,446610038,0,1st to Die: A Novel,509,"cottage grove, oregon, usa"
16965,86145,446610038,5,1st to Die: A Novel,509,"alexandria, virginia, usa"
16966,87141,446610038,0,1st to Die: A Novel,509,"huntington beach, california, usa"
16967,87155,446610038,0,1st to Die: A Novel,509,"auburn hills, michigan, usa"
16968,87948,446610038,5,1st to Die: A Novel,509,"huntsville, alabama, usa"
16969,88733,446610038,0,1st to Die: A Novel,509,"houston, texas, usa"
16970,90790,446610038,0,1st to Die: A Novel,509,"san jose, california, usa"
16971,90883,446610038,0,1st to Die: A Novel,509,"sacramento, california, usa"
16972,91832,446610038,0,1st to Die: A Novel,509,"miami, florida, usa"
16973,92547,446610038,0,1st to Die: A Novel,509,"baker city, oregon, usa"
16974,93312,446610038,0,1st to Die: A Novel,509,"tustin, california, usa"
16975,93363,446610038,8,1st to Die: A Novel,509,"farmington hills, michigan, usa"
16976,94965,446610038,8,1st to Die: A Novel,509,"albany, new york, usa"
16977,95359,446610038,8,1st to Die: A Novel,509,"charleston, west virginia, usa"
16978,96771,446610038,0,1st to Die: A Novel,509,"springfield, virginia, usa"
16979,96843,446610038,8,1st to Die: A Novel,509,"bronx, new york, usa"
16980,99204,446610038,9,1st to Die: A Novel,509,"san antonio, texas, usa"
16981,100264,446610038,0,1st to Die: A Novel,509,"brunswick, ohio, usa"
16982,101041,446610038,7,1st to Die: A Novel,509,"cincinnati, ohio, usa"
16983,102389,446610038,0,1st to Die: A Novel,509,"weston, florida, usa"
16984,102967,446610038,0,1st to Die: A Novel,509,"olympia, washington, usa"
16985,104144,446610038,8,1st to Die: A Novel,509,"florence, alabama, usa"
16986,104211,446610038,5,1st to Die: A Novel,509,"chattanooga, tennessee, usa"
16987,104636,446610038,10,1st to Die: A Novel,509,"youngstown, ohio, usa"
16988,105058,446610038,0,1st to Die: A Novel,509,"north york, ontario, canada"
16989,106225,446610038,0,1st to Die: A Novel,509,"chicago, illinois, usa"
16990,106276,446610038,0,1st to Die: A Novel,509,"palmyra, virginia, usa"
16991,107853,446610038,8,1st to Die: A Novel,509,"waterloo, iowa, usa"
16992,108285,446610038,0,1st to Die: A Novel,509,"appleton, wisconsin, usa"
16993,108741,446610038,0,1st to Die: A Novel,509,"st. albert, alberta, canada"
16994,110912,446610038,9,1st to Die: A Novel,509,"milpitas, california, usa"
16995,114414,446610038,0,1st to Die: A Novel,509,"edinburg, texas, usa"
16996,114868,446610038,0,1st to Die: A Novel,509,"edmonton, alberta, canada"
16997,115435,446610038,8,1st to Die: A Novel,509,"cincinnati, ohio, usa"
16998,115490,446610038,0,1st to Die: A Novel,509,"dekalb, illinois, usa"
16999,115567,446610038,4,1st to Die: A Novel,509,"nashville, tennessee, usa"
17000,115948,446610038,8,1st to Die: A Novel,509,"las vegas, nevada, usa"
17001,119575,446610038,0,1st to Die: A Novel,509,"north vancouver, british columbia, canada"
17002,121135,446610038,0,1st to Die: A Novel,509,"houston, texas, usa"
17003,122440,446610038,0,1st to Die: A Novel,509,"vancouver, british columbia, canada"
17004,123095,446610038,0,1st to Die: A Novel,509,"hollywood, maryland, usa"
17005,123115,446610038,9,1st to Die: A Novel,509,"healy, alaska, usa"
17006,123790,446610038,0,1st to Die: A Novel,509,"mount vernon, new york, usa"
17007,124048,446610038,7,1st to Die: A Novel,509,"xenia, ohio, usa"
17008,124259,446610038,0,1st to Die: A Novel,509,"boulder, colorado, usa"
17009,124487,446610038,0,1st to Die: A Novel,509,"ramah, new mexico, usa"
17010,124489,446610038,0,1st to Die: A Novel,509,"mt.view, hawaii, usa"
17011,125519,446610038,10,1st to Die: A Novel,509,"irvine, california, usa"
17012,125918,446610038,0,1st to Die: A Novel,509,"moscow, idaho, usa"
17013,128085,446610038,10,1st to Die: A Novel,509,"durham, north carolina, usa"
17014,128732,446610038,0,1st to Die: A Novel,509,"north dighton, massachusetts, usa"
17015,128835,446610038,0,1st to Die: A Novel,509,"bellingham, washington, usa"
17016,128915,446610038,9,1st to Die: A Novel,509,"ridgeland, south carolina, usa"
17017,131143,446610038,0,1st to Die: A Novel,509,"liberty, north carolina, usa"
17018,132142,446610038,0,1st to Die: A Novel,509,"henderson, nevada, usa"
17019,133284,446610038,4,1st to Die: A Novel,509,"atlanta, georgia, usa"
17020,134247,446610038,0,1st to Die: A Novel,509,"winfield, illinois, usa"
17021,134761,446610038,8,1st to Die: A Novel,509,"waco, texas, usa"
17022,135149,446610038,0,1st to Die: A Novel,509,"ft. pierce, florida, usa"
17023,136010,446610038,0,1st to Die: A Novel,509,"brampton, ontario, canada"
17024,136382,446610038,8,1st to Die: A Novel,509,"edmonton, alberta, canada"
17025,137688,446610038,0,1st to Die: A Novel,509,"medford, new york, usa"
17026,138232,446610038,7,1st to Die: A Novel,509,"groveland, california, usa"
17027,138543,446610038,0,1st to Die: A Novel,509,"mesquite, texas, usa"
17028,141194,446610038,0,1st to Die: A Novel,509,"stockton, california, usa"
17029,141710,446610038,0,1st to Die: A Novel,509,"omaha, nebraska, usa"
17030,142579,446610038,8,1st to Die: A Novel,509,"apex, north carolina, usa"
17031,143175,446610038,10,1st to Die: A Novel,509,"blythewood, south carolina, usa"
17032,143294,446610038,8,1st to Die: A Novel,509,"st. louis, missouri, usa"
17033,144315,446610038,0,1st to Die: A Novel,509,"tempe, arizona, usa"
17034,144727,446610038,10,1st to Die: A Novel,509,"chesapeake, virginia, usa"
17035,144953,446610038,7,1st to Die: A Novel,509,"monroe, new york, usa"
17036,145369,446610038,0,1st to Die: A Novel,509,"winnemucca, nevada, usa"
17037,145619,446610038,0,1st to Die: A Novel,509,"middletown, connecticut, usa"
17038,146386,446610038,8,1st to Die: A Novel,509,"palmdale, california, usa"
17039,146855,446610038,0,1st to Die: A Novel,509,"fargo, north dakota, usa"
17040,147847,446610038,5,1st to Die: A Novel,509,"greenville, illinois, usa"
17041,148344,446610038,8,1st to Die: A Novel,509,"concord, ohio, usa"
17042,149293,446610038,0,1st to Die: A Novel,509,"omaha, nebraska, usa"
17043,151104,446610038,0,1st to Die: A Novel,509,"albuquerque, new mexico, usa"
17044,152651,446610038,8,1st to Die: A Novel,509,"plattsburgh, new york, usa"
17045,153662,446610038,0,1st to Die: A Novel,509,"ft. stewart, georgia, usa"
17046,154538,446610038,0,1st to Die: A Novel,509,"mountlake terrace, washington, usa"
17047,154944,446610038,10,1st to Die: A Novel,509,"colony, kansas, usa"
17048,156269,446610038,0,1st to Die: A Novel,509,"chicago, illinois, usa"
17049,159033,446610038,0,1st to Die: A Novel,509,"taneytown, maryland, usa"
17050,159858,446610038,0,1st to Die: A Novel,509,"atlantic beach, florida, usa"
17051,159977,446610038,0,1st to Die: A Novel,509,"oklahoma city, oklahoma, usa"
17052,161744,446610038,9,1st to Die: A Novel,509,"tucson, arizona, usa"
17053,163134,446610038,7,1st to Die: A Novel,509,"new york, new york, usa"
17054,163202,446610038,0,1st to Die: A Novel,509,"los angeles, california, usa"
17055,163570,446610038,0,1st to Die: A Novel,509,"lincoln, new brunswick, canada"
17056,163690,446610038,0,1st to Die: A Novel,509,"mason, ohio, usa"
17057,163744,446610038,0,1st to Die: A Novel,509,"merville, british columbia, canada"
17058,164858,446610038,9,1st to Die: A Novel,509,"daytona beach, florida, usa"
17059,164918,446610038,0,1st to Die: A Novel,509,"macomb, michigan, usa"
17060,164926,446610038,0,1st to Die: A Novel,509,"ann arbor, michigan, usa"
17061,165256,446610038,0,1st to Die: A Novel,509,"fairbanks, alaska, usa"
17062,165619,446610038,0,1st to Die: A Novel,509,"north charleston, south carolina, usa"
17063,166123,446610038,0,1st to Die: A Novel,509,"cortez, colorado, usa"
17064,167349,446610038,0,1st to Die: A Novel,509,"keller, texas, usa"
17065,167800,446610038,0,1st to Die: A Novel,509,"olive branch, mississippi, usa"
17066,167934,446610038,8,1st to Die: A Novel,509,"vancouver, british columbia, canada"
17067,168816,446610038,0,1st to Die: A Novel,509,"santa clara, california, usa"
17068,170012,446610038,0,1st to Die: A Novel,509,"jackson, georgia, usa"
17069,170518,446610038,0,1st to Die: A Novel,509,"gaithersburg, maryland, usa"
17070,170527,446610038,0,1st to Die: A Novel,509,"cooper city, florida, usa"
17071,170652,446610038,8,1st to Die: A Novel,509,"weeki wachee, florida, usa"
17072,171291,446610038,5,1st to Die: A Novel,509,"eau claire, wisconsin, usa"
17073,171697,446610038,7,1st to Die: A Novel,509,"springboro, ohio, usa"
17074,171967,446610038,5,1st to Die: A Novel,509,"kyle, texas, usa"
17075,174367,446610038,6,1st to Die: A Novel,509,"holden, massachusetts, usa"
17076,175003,446610038,0,1st to Die: A Novel,509,"round rock, texas, usa"
17077,177096,446610038,0,1st to Die: A Novel,509,"new castle, pennsylvania, usa"
17078,177458,446610038,7,1st to Die: A Novel,509,"ottawa, ontario, canada"
17079,178035,446610038,7,1st to Die: A Novel,509,"pembroke, , canada"
17080,178240,446610038,0,1st to Die: A Novel,509,"olive branch, mississippi, usa"
17081,178834,446610038,8,1st to Die: A Novel,509,"bartow, florida, usa"
17082,179688,446610038,0,1st to Die: A Novel,509,"warren, new jersey, usa"
17083,179741,446610038,0,1st to Die: A Novel,509,"edmond, oklahoma, usa"
17084,180415,446610038,0,1st to Die: A Novel,509,"st. peters, missouri, usa"
17085,180658,446610038,7,1st to Die: A Novel,509,"little rock, arkansas, usa"
17086,180927,446610038,8,1st to Die: A Novel,509,"foxtrap, newfoundland, canada"
17087,182482,446610038,0,1st to Die: A Novel,509,"lakeland, florida, usa"
17088,183801,446610038,0,1st to Die: A Novel,509,"edmonton, alberta, canada"
17089,184152,446610038,6,1st to Die: A Novel,509,"washington, dc, usa"
17090,184513,446610038,8,1st to Die: A Novel,509,"navarre, florida, usa"
17091,185233,446610038,0,1st to Die: A Novel,509,"winnemucca, nevada, usa"
17092,186547,446610038,0,1st to Die: A Novel,509,"apex, north carolina, usa"
17093,187262,446610038,9,1st to Die: A Novel,509,"arleta, california, usa"
17094,187624,446610038,7,1st to Die: A Novel,509,"mountlake terrace, washington, usa"
17095,189516,446610038,8,1st to Die: A Novel,509,"colorado springs, colorado, usa"
17096,189558,446610038,8,1st to Die: A Novel,509,"catlettsburg, kentucky, usa"
17097,189655,446610038,0,1st to Die: A Novel,509,"pittsburgh, pennsylvania, usa"
17098,190331,446610038,0,1st to Die: A Novel,509,"charlottesville, virginia, usa"
17099,190741,446610038,4,1st to Die: A Novel,509,"corpus christi, texas, usa"
17100,190925,446610038,8,1st to Die: A Novel,509,"hobe sound, florida, usa"
17101,191165,446610038,0,1st to Die: A Novel,509,"glendora, california, usa"
17102,191178,446610038,7,1st to Die: A Novel,509,"atlanta, georgia, usa"
17103,191913,446610038,0,1st to Die: A Novel,509,"portland, oregon, usa"
17104,192428,446610038,8,1st to Die: A Novel,509,"leeds, alabama, usa"
17105,192696,446610038,5,1st to Die: A Novel,509,"ada, michigan, usa"
17106,194669,446610038,0,1st to Die: A Novel,509,"savannah, georgia, usa"
17107,194719,446610038,8,1st to Die: A Novel,509,"houston, texas, usa"
17108,196077,446610038,0,1st to Die: A Novel,509,"disputanta, virginia, usa"
17109,196202,446610038,6,1st to Die: A Novel,509,"calgary, alberta, canada"
17110,196466,446610038,0,1st to Die: A Novel,509,"king of prussia, pennsylvania, usa"
17111,196886,446610038,8,1st to Die: A Novel,509,"taunton, massachusetts, usa"
17112,198046,446610038,0,1st to Die: A Novel,509,"milwaukee, wisconsin, usa"
17113,198625,446610038,0,1st to Die: A Novel,509,"baker city, oregon, usa"
17114,199515,446610038,8,1st to Die: A Novel,509,"la cienega, new mexico, usa"
17115,200226,446610038,0,1st to Die: A Novel,509,"burlington, ontario, canada"
17116,200674,446610038,0,1st to Die: A Novel,509,"pittsburg, missouri, usa"
17117,201768,446610038,0,1st to Die: A Novel,509,"fredericton, new brunswick, canada"
17118,203422,446610038,5,1st to Die: A Novel,509,"edmonton, alberta, canada"
17119,204039,446610038,0,1st to Die: A Novel,509,"arlington, washington, usa"
17120,204117,446610038,0,1st to Die: A Novel,509,"doylestown, pennsylvania, usa"
17121,204591,446610038,7,1st to Die: A Novel,509,"toronto, ontario, canada"
17122,204753,446610038,9,1st to Die: A Novel,509,"franklin, tennessee, usa"
17123,206534,446610038,0,1st to Die: A Novel,509,"evanston, illinois, usa"
17124,207750,446610038,10,1st to Die: A Novel,509,"georgetown, south carolina, usa"
17125,207782,446610038,0,1st to Die: A Novel,509,"midland, texas, usa"
17126,207964,446610038,0,1st to Die: A Novel,509,"ashford, connecticut, usa"
17127,208406,446610038,0,1st to Die: A Novel,509,"kansas city, missouri, usa"
17128,208671,446610038,0,1st to Die: A Novel,509,"simi valley, california, usa"
17129,208897,446610038,0,1st to Die: A Novel,509,"awattukkee foothills, arizona, usa"
17130,209756,446610038,0,1st to Die: A Novel,509,"sacramento, california, usa"
17131,209879,446610038,0,1st to Die: A Novel,509,"decatur, georgia, usa"
17132,210717,446610038,0,1st to Die: A Novel,509,"wantagh, new york, usa"
17133,211359,446610038,7,1st to Die: A Novel,509,"parkton, maryland, usa"
17134,213150,446610038,8,1st to Die: A Novel,509,"destrehan, louisiana, usa"
17135,214786,446610038,0,1st to Die: A Novel,509,"boone county, kentucky, usa"
17136,215820,446610038,8,1st to Die: A Novel,509,"graysville, pennsylvania, usa"
